takes_448pFull_v2/iiith_cooking_40_1/frame_aligned_videos/downscaled/448/aria01_214-1.mp4 2
takes_448pFull_v2/georgiatech_cooking_10_01_2/frame_aligned_videos/downscaled/448/aria01_214-1.mp4 0
takes_448pFull_v2/utokyo_omelet_12_1001_4/frame_aligned_videos/downscaled/448/aria01_214-1.mp4 2
takes_448pFull_v2/upenn_0712_Cooking_1_4/frame_aligned_videos/downscaled/448/aria01_214-1.mp4 2
takes_448pFull_v2/iiith_cooking_143_2/frame_aligned_videos/downscaled/448/aria01_214-1.mp4 2
takes_448pFull_v2/sfu_cooking026_8/frame_aligned_videos/downscaled/448/aria01_214-1.mp4 3
takes_448pFull_v2/fair_cooking_08_4/frame_aligned_videos/downscaled/448/aria02_214-1.mp4 1
takes_448pFull_v2/iiith_cooking_10_1/frame_aligned_videos/downscaled/448/aria01_214-1.mp4 3
takes_448pFull_v2/upenn_0710_Cooking_2_3/frame_aligned_videos/downscaled/448/aria01_214-1.mp4 0
takes_448pFull_v2/upenn_0710_Cooking_4_3/frame_aligned_videos/downscaled/448/aria01_214-1.mp4 3
takes_448pFull_v2/fair_cooking_07_2/frame_aligned_videos/downscaled/448/aria01_214-1.mp4 1
takes_448pFull_v2/uniandes_cooking_008_10/frame_aligned_videos/downscaled/448/aria01_214-1.mp4 3
takes_448pFull_v2/iiith_cooking_43_1/frame_aligned_videos/downscaled/448/aria01_214-1.mp4 2
takes_448pFull_v2/sfu_cooking_002_5/frame_aligned_videos/downscaled/448/aria01_214-1.mp4 0
takes_448pFull_v2/utokyo_omelet_12_1001_2/frame_aligned_videos/downscaled/448/aria01_214-1.mp4 2
takes_448pFull_v2/iiith_cooking_05_1/frame_aligned_videos/downscaled/448/aria01_214-1.mp4 2
takes_448pFull_v2/upenn_0714_Cooking_5_2/frame_aligned_videos/downscaled/448/aria01_214-1.mp4 3
takes_448pFull_v2/upenn_0712_Cooking_1_5/frame_aligned_videos/downscaled/448/aria01_214-1.mp4 2
takes_448pFull_v2/iiith_cooking_27_3/frame_aligned_videos/downscaled/448/aria01_214-1.mp4 2
takes_448pFull_v2/upenn_0714_Cooking_5_3/frame_aligned_videos/downscaled/448/aria01_214-1.mp4 3
takes_448pFull_v2/iiith_cooking_27_1/frame_aligned_videos/downscaled/448/aria01_214-1.mp4 2
takes_448pFull_v2/iiith_cooking_142_2/frame_aligned_videos/downscaled/448/aria01_214-1.mp4 2
takes_448pFull_v2/iiith_cooking_20_1/frame_aligned_videos/downscaled/448/aria01_214-1.mp4 0
takes_448pFull_v2/georgiatech_cooking_04_03_2/frame_aligned_videos/downscaled/448/aria04_214-1.mp4 0
takes_448pFull_v2/iiith_cooking_100_2/frame_aligned_videos/downscaled/448/aria01_214-1.mp4 0
takes_448pFull_v2/iiith_cooking_14_1/frame_aligned_videos/downscaled/448/aria01_214-1.mp4 3
takes_448pFull_v2/georgiatech_cooking_11_02_6/frame_aligned_videos/downscaled/448/aria05_214-1.mp4 0
takes_448pFull_v2/upenn_0712_Cooking_5_2/frame_aligned_videos/downscaled/448/aria01_214-1.mp4 0
takes_448pFull_v2/iiith_cooking_28_1/frame_aligned_videos/downscaled/448/aria01_214-1.mp4 2
takes_448pFull_v2/iiith_cooking_56_2/frame_aligned_videos/downscaled/448/aria01_214-1.mp4 2
takes_448pFull_v2/iiith_cooking_05_3/frame_aligned_videos/downscaled/448/aria01_214-1.mp4 2
takes_448pFull_v2/georgiatech_cooking_09_02_2/frame_aligned_videos/downscaled/448/aria02_214-1.mp4 0
takes_448pFull_v2/georgiatech_cooking_14_02_5/frame_aligned_videos/downscaled/448/aria02_214-1.mp4 0
takes_448pFull_v2/upenn_0714_Cooking_1_2/frame_aligned_videos/downscaled/448/aria01_214-1.mp4 3
takes_448pFull_v2/iiith_cooking_16_1/frame_aligned_videos/downscaled/448/aria01_214-1.mp4 3
takes_448pFull_v2/sfu_cooking_013_1/frame_aligned_videos/downscaled/448/aria01_214-1.mp4 0
takes_448pFull_v2/indiana_cooking_12_2/frame_aligned_videos/downscaled/448/aria03_214-1.mp4 3
takes_448pFull_v2/iiith_cooking_25_3/frame_aligned_videos/downscaled/448/aria01_214-1.mp4 2
takes_448pFull_v2/georgiatech_cooking_04_02_4/frame_aligned_videos/downscaled/448/aria06_214-1.mp4 0
takes_448pFull_v2/sfu_cooking_002_1/frame_aligned_videos/downscaled/448/aria01_214-1.mp4 0
takes_448pFull_v2/upenn_0714_Cooking_2_4/frame_aligned_videos/downscaled/448/aria01_214-1.mp4 0
takes_448pFull_v2/upenn_0712_Cooking_1_3/frame_aligned_videos/downscaled/448/aria01_214-1.mp4 2
takes_448pFull_v2/sfu_cooking017_4/frame_aligned_videos/downscaled/448/aria01_214-1.mp4 0
takes_448pFull_v2/uniandes_cooking_009_2/frame_aligned_videos/downscaled/448/aria01_214-1.mp4 2
takes_448pFull_v2/georgiatech_cooking_10_01_6/frame_aligned_videos/downscaled/448/aria01_214-1.mp4 0
takes_448pFull_v2/georgiatech_cooking_14_01_6/frame_aligned_videos/downscaled/448/aria01_214-1.mp4 0
takes_448pFull_v2/sfu_cooking015_4/frame_aligned_videos/downscaled/448/aria01_214-1.mp4 2
takes_448pFull_v2/uniandes_cooking_007_6/frame_aligned_videos/downscaled/448/aria01_214-1.mp4 0
takes_448pFull_v2/iiith_cooking_99_4/frame_aligned_videos/downscaled/448/aria01_214-1.mp4 0
takes_448pFull_v2/iiith_cooking_02_3/frame_aligned_videos/downscaled/448/aria01_214-1.mp4 3
takes_448pFull_v2/fair_cooking_08_2/frame_aligned_videos/downscaled/448/aria02_214-1.mp4 1
takes_448pFull_v2/indiana_cooking_20_3/frame_aligned_videos/downscaled/448/aria03_214-1.mp4 2
takes_448pFull_v2/sfu_cooking_009_1/frame_aligned_videos/downscaled/448/aria01_214-1.mp4 3
takes_448pFull_v2/georgiatech_cooking_14_02_7/frame_aligned_videos/downscaled/448/aria02_214-1.mp4 0
takes_448pFull_v2/sfu_cooking020_2/frame_aligned_videos/downscaled/448/aria01_214-1.mp4 0
takes_448pFull_v2/sfu_cooking017_2/frame_aligned_videos/downscaled/448/aria01_214-1.mp4 0
takes_448pFull_v2/upenn_0714_Cooking_2_3/frame_aligned_videos/downscaled/448/aria01_214-1.mp4 0
takes_448pFull_v2/upenn_0714_Cooking_1_3/frame_aligned_videos/downscaled/448/aria01_214-1.mp4 3
takes_448pFull_v2/iiith_cooking_01_1/frame_aligned_videos/downscaled/448/aria01_214-1.mp4 3
takes_448pFull_v2/uniandes_cooking_007_4/frame_aligned_videos/downscaled/448/aria01_214-1.mp4 0
takes_448pFull_v2/iiith_cooking_98_7/frame_aligned_videos/downscaled/448/aria01_214-1.mp4 0
takes_448pFull_v2/sfu_cooking_013_3/frame_aligned_videos/downscaled/448/aria01_214-1.mp4 0
takes_448pFull_v2/iiith_cooking_13_1/frame_aligned_videos/downscaled/448/aria01_214-1.mp4 3
takes_448pFull_v2/iiith_cooking_15_1/frame_aligned_videos/downscaled/448/aria01_214-1.mp4 3
takes_448pFull_v2/upenn_0710_Cooking_4_2/frame_aligned_videos/downscaled/448/aria01_214-1.mp4 3
takes_448pFull_v2/iiith_cooking_03_1/frame_aligned_videos/downscaled/448/aria01_214-1.mp4 2
takes_448pFull_v2/upenn_0712_Cooking_4_3/frame_aligned_videos/downscaled/448/aria01_214-1.mp4 0
takes_448pFull_v2/iiith_cooking_79_2/frame_aligned_videos/downscaled/448/aria01_214-1.mp4 3
takes_448pFull_v2/georgiatech_cooking_01_01_2/frame_aligned_videos/downscaled/448/aria04_214-1.mp4 0
takes_448pFull_v2/sfu_cooking026_4/frame_aligned_videos/downscaled/448/aria01_214-1.mp4 3
